ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,EVENT_VALIDITY,CAUSE_CODE,FOCAL_DEPTH,PRIMARY_MAGNITUDE,COUNTRY,STATE,LOCATION_NAME,LATITUDE,LONGITUDE,REGION_CODE,MAXIMUM_WATER_HEIGHT,ABE,IIDA,SOLOVIEV,WARNING_STATUS,DEATHS,DEATHS_DESCRIPTION,MISSING,MISSING_DESCRIPTION,INJURIES,INJURIES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS,DAMAGE_DESCRIPTION,HOUSES_DESTROYED,HOUSES_DESTROYED_DESCRIPTION,HOUSES_DAMAGED,HOUSES_DAMAGED_DESCRIPTION,TOTAL_DEATHS,TOTAL_DEATHS_DESCRIPTION,TOTAL_MISSING,TOTAL_MISSING_DESCRIPTION,TOTAL_INJURIES,TOTAL_INJURIES_DESCRIPTION,TOTAL_DAMAGE_MILLIONS_DOLLARS,TOTAL_DAMAGE_DESCRIPTION,TOTAL_HOUSES_DESTROYED,TOTAL_HOUSES_DESTROYED_DESCRIPTION,TOTAL_HOUSES_DAMAGED,TOTAL_HOUSES_DAMAGED_DESCRIPTION
2186.0,1989.0,6.0,26.0,3.0,27.0,3.9,4.0,3.0,9.0,6.5,USA,HI,HAWAII,19.362,-155.083,80.0,0.29,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2187.0,1989.0,9.0,4.0,13.0,14.0,58.2,4.0,1.0,11.0,7.1,USA,AK,"SEMIDI ISLANDS, AK",55.543,-156.835,87.0,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2188.0,1989.0,10.0,18.0,0.0,4.0,15.2,4.0,1.0,19.0,6.9,USA,CA,N. CALIFORNIA,37.036,-121.883,88.0,1.0,,-3.3,,,,,,,,,,1.0,,,,,62.0,2.0,,,3757.0,4.0,5600.0,4.0,,3.0,,
2189.0,1989.0,10.0,29.0,5.0,25.0,38.2,4.0,1.0,10.0,6.5,JAPAN,,N. HONSHU ISLAND,39.571,143.333,85.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369.0,1989.0,11.0,1.0,10.0,25.0,52.2,3.0,1.0,26.0,4.4,USA TERRITORY,PR,PUERTO RICO,18.986,-68.833,74.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190.0,1989.0,11.0,1.0,18.0,25.0,34.9,3.0,1.0,29.0,7.4,JAPAN,,JAPAN,39.837,142.76,85.0,0.9,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
5440.0,1990.0,2.0,8.0,7.0,15.0,32.2,4.0,1.0,26.0,6.6,PHILIPPINES,,PHILIPPINES,9.755,124.694,84.0,2.1,,,,,,,,,,,,,,,,,,2.0,,,300.0,3.0,0.9,1.0,,,600.0,3.0
2191.0,1990.0,2.0,20.0,6.0,53.0,39.8,4.0,1.0,14.0,6.4,JAPAN,,JAPAN,34.706,139.252,85.0,0.16,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2192.0,1990.0,3.0,25.0,13.0,22.0,55.6,4.0,1.0,22.0,7.0,COSTA RICA,,COSTA RICA,9.919,-84.80799999999998,88.0,1.0,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,2.0,60.0,2.0,,
2194.0,1990.0,4.0,5.0,21.0,12.0,35.5,4.0,1.0,11.0,7.5,USA TERRITORY,MP,"MARIANA TRENCH, N. MARIANA ISLANDS",15.125,147.596,81.0,1.8,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2195.0,1990.0,5.0,,,,,1.0,0.0,,,PHILIPPINES,,"CANIGUIN IS.,PHILIPPINES",7.0,126.0,84.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196.0,1990.0,9.0,23.0,21.0,13.0,7.4,4.0,1.0,10.0,6.5,JAPAN,,"W. OF BONIN ISLANDS, IZU IS., JAPAN",33.267,138.643,85.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197.0,1990.0,12.0,13.0,0.0,24.0,25.7,4.0,1.0,11.0,5.3,ITALY,,EASTERN SICILY,37.3,15.438,50.0,0.1,,,,,,,,,,,,,,,,,19.0,1.0,,,200.0,3.0,500.0,4.0,,,,
2198.0,1990.0,12.0,13.0,19.0,50.0,17.8,4.0,1.0,10.0,6.3,TAIWAN,,TAIWAN,23.722,121.627,84.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2199.0,1991.0,2.0,9.0,16.0,18.0,58.3,4.0,1.0,10.0,6.9,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.929,159.139,82.0,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2200.0,1991.0,2.0,16.0,1.0,23.0,40.4,4.0,1.0,39.0,5.7,RUSSIA,,N. KURIL ISLANDS,48.268,154.328,86.0,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2201.0,1991.0,2.0,21.0,2.0,35.0,34.0,4.0,1.0,20.0,6.7,USA,AK,"BERING SEA, AK",58.427,-175.45,87.0,0.15,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2202.0,1991.0,4.0,22.0,21.0,56.0,51.8,4.0,1.0,10.0,7.6,COSTA RICA,,"LIMON, PANDORA",9.685,-83.073,74.0,3.0,,1.0,,,2.0,1.0,,,,,,1.0,,2.0,,,89.0,2.0,,,,,510.0,4.0,,,,
2203.0,1991.0,5.0,7.0,,,,1.0,9.0,,,GREECE,,EAST AEGEAN SEA,37.133,26.833,50.0,0.5,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2205.0,1991.0,10.0,14.0,15.0,58.0,12.7,4.0,1.0,23.0,7.2,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.094,158.442,82.0,0.15,,-3.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2206.0,1991.0,12.0,22.0,8.0,43.0,13.4,1.0,1.0,24.0,7.6,RUSSIA,,S. KURIL ISLANDS,45.533,151.02100000000004,86.0,0.52,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2207.0,1992.0,1.0,5.0,6.0,,,4.0,1.0,,3.7,CHINA,,SOUTH CHINA SEA,18.0,108.0,84.0,0.8,,-0.3,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2208.0,1992.0,4.0,25.0,18.0,6.0,4.2,4.0,1.0,15.0,7.2,USA,CA,"CAPE MENDOCINO, N. CALIFORNIA",40.368,-124.316,88.0,1.8,,0.8,0.5,,,,,,,,,,,,,,,,,,98.0,2.0,66.0,4.0,,,,
2209.0,1992.0,5.0,17.0,10.0,15.0,31.3,4.0,1.0,33.0,7.3,PHILIPPINES,,PHILIPPINES,7.191,126.762,84.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2210.0,1992.0,5.0,27.0,5.0,13.0,38.8,1.0,1.0,19.0,7.1,SOLOMON ISLANDS,,SANTA CRUZ ISLANDS,-11.122,165.239,82.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211.0,1992.0,7.0,18.0,8.0,36.0,58.7,4.0,1.0,29.0,7.0,JAPAN,,HONSHU ISLAND,39.419,143.33,85.0,0.3,,-2.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2213.0,1992.0,9.0,2.0,0.0,16.0,2.8,4.0,1.0,40.0,7.7,NICARAGUA,,NICARAGUA,11.727,-87.38600000000002,88.0,9.9,,3.3,2.8,,170.0,3.0,489.0,3.0,,,30.0,4.0,1500.0,4.0,,,170.0,3.0,,,489.0,3.0,30.0,4.0,1500.0,4.0,,
2214.0,1992.0,12.0,12.0,5.0,29.0,26.3,4.0,1.0,28.0,7.8,INDONESIA,,FLORES SEA,-8.48,121.896,60.0,26.2,,4.7,2.7,,1169.0,4.0,500.0,3.0,,,100.0,4.0,31785.0,4.0,,,2500.0,4.0,,,2103.0,4.0,100.0,4.0,31785.0,4.0,,
2215.0,1993.0,2.0,7.0,13.0,27.0,42.0,4.0,1.0,11.0,6.3,JAPAN,,HONSHU ISLAND,37.634,137.245,85.0,0.5,,-1.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2218.0,1993.0,6.0,8.0,13.0,3.0,36.4,4.0,1.0,71.0,7.5,RUSSIA,,KAMCHATKA,51.218,157.829,86.0,0.1,,-1.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2219.0,1993.0,7.0,12.0,13.0,17.0,11.9,4.0,1.0,17.0,7.7,JAPAN,,SEA OF JAPAN,42.851000000000006,139.197,85.0,32.0,,5.0,3.1,,208.0,3.0,233.0,3.0,,,1207.0,4.0,2374.0,4.0,,,231.0,3.0,,,233.0,3.0,1207.0,4.0,2374.0,4.0,,
2220.0,1993.0,8.0,7.0,19.0,42.0,41.9,4.0,1.0,13.0,6.3,JAPAN,,JAPAN,41.985,139.839,85.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221.0,1993.0,8.0,8.0,8.0,34.0,24.9,4.0,1.0,59.0,7.8,USA TERRITORY,GU,"GUAM, MARIANA ISLANDS",12.982,144.80100000000004,81.0,2.4,,-1.0,,,,,,,,,,1.0,,,,,,,,,48.0,1.0,250.0,4.0,,,,
2222.0,1993.0,11.0,13.0,1.0,18.0,4.1,4.0,1.0,34.0,7.0,RUSSIA,,KAMCHATKA,51.934,158.64700000000005,86.0,0.05,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
5405.0,1994.0,1.0,4.0,,,,1.0,9.0,,,USA,ME,"COREA HARBOR, MAINE",44.4,-67.97,75.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223.0,1994.0,1.0,17.0,12.0,30.0,55.3,3.0,1.0,18.0,6.7,USA,,"WEST COAST, USA",34.213,-118.537,88.0,0.1,,-3.3,-3.0,,,,,,,,,,,,,,60.0,2.0,,,7000.0,4.0,40000.0,4.0,40000.0,4.0,,
2224.0,1994.0,1.0,21.0,2.0,24.0,29.9,4.0,1.0,20.0,7.0,INDONESIA,,HALMAHERA,1.015,127.733,83.0,2.0,,1.0,1.5,,,,,,,,,,,,,,9.0,1.0,,,300.0,3.0,,2.0,,,550.0,3.0
2226.0,1994.0,4.0,8.0,1.0,10.0,40.8,4.0,1.0,13.0,6.4,JAPAN,,HOKKAIDO ISLAND,40.608,143.683,85.0,0.11,,-2.3,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
4249.0,1994.0,4.0,28.0,11.0,30.0,,4.0,8.0,,,NORWAY,,WESTERN NORWAY,61.267,6.5829999999999975,73.0,4.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5428.0,1994.0,5.0,24.0,4.0,0.0,42.1,1.0,1.0,16.0,6.5,TAIWAN,,TAIWAN,23.959,122.448,84.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227.0,1994.0,6.0,2.0,18.0,17.0,34.0,4.0,1.0,18.0,7.8,INDONESIA,,SOUTH OF JAVA,-10.477,112.835,60.0,13.9,,3.7,2.5,,238.0,3.0,423.0,3.0,,,2.2,2.0,1500.0,4.0,,,238.0,3.0,,,423.0,3.0,2.2,2.0,1500.0,4.0,,
2592.0,1994.0,6.0,3.0,21.0,6.0,59.8,4.0,1.0,26.0,6.6,INDONESIA,,SOUTH OF JAVA,-10.362,112.892,60.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593.0,1994.0,6.0,5.0,1.0,45.0,2.7,4.0,1.0,17.0,6.1,INDONESIA,,SOUTH OF JAVA,-10.341,113.369,60.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228.0,1994.0,9.0,1.0,15.0,15.0,53.0,4.0,1.0,10.0,7.0,USA,CA,N. CALIFORNIA,40.402,-125.68,88.0,0.07,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2229.0,1994.0,9.0,19.0,,,,4.0,6.0,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,-4.238,152.214,82.0,1.2,,1.2,,,,,,,,,,,,,,,,,,,,,280.0,4.0,,,,
2230.0,1994.0,10.0,4.0,13.0,22.0,55.8,4.0,1.0,14.0,8.3,RUSSIA,,S. KURIL ISLANDS,43.773,147.321,86.0,10.4,,2.3,2.6,,,,,,,,,1.0,2.0,1.0,1.0,1.0,11.0,1.0,,,382.0,3.0,,3.0,,,,
2231.0,1994.0,10.0,8.0,21.0,44.0,7.2,4.0,1.0,17.0,6.8,INDONESIA,,HALMAHERA,-1.258,127.98,83.0,3.0,,1.6,1.5,,1.0,1.0,52.0,2.0,,,,2.0,,,500.0,3.0,1.0,1.0,,,52.0,2.0,,2.0,,,500.0,3.0
2232.0,1994.0,10.0,9.0,7.0,55.0,39.5,4.0,1.0,33.0,7.3,RUSSIA,,S. KURIL ISLANDS,43.905,147.916,86.0,0.2,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2233.0,1994.0,11.0,4.0,4.0,12.0,,4.0,8.0,,,USA,AK,"SKAGWAY, AK",59.5,-135.3,87.0,9.0,,3.5,2.5,,1.0,1.0,,,,,25.0,4.0,,,,,1.0,1.0,,,,,25.0,4.0,,,,
2234.0,1994.0,11.0,14.0,19.0,15.0,30.6,4.0,1.0,32.0,7.1,PHILIPPINES,,PHILIPPINE ISLANDS,13.525,121.067,84.0,7.3,,2.9,2.1,,81.0,2.0,225.0,3.0,,,3.7,2.0,797.0,3.0,3288.0,4.0,81.0,2.0,,,225.0,3.0,3.7,2.0,797.0,3.0,3288.0,4.0
2235.0,1994.0,12.0,28.0,12.0,19.0,23.0,4.0,1.0,27.0,7.8,JAPAN,,"TOHUKU, JAPAN",40.525,143.41899999999995,85.0,0.53,,,,,,,,,,,,,,,,,3.0,1.0,,,200.0,3.0,170.4,4.0,,,,
2236.0,1995.0,1.0,16.0,20.0,46.0,52.1,4.0,1.0,22.0,6.9,JAPAN,,"KOBE, JAPAN",34.583,135.018,85.0,0.34,,-2.3,-2.0,,,,,,,,,,,,,,5502.0,4.0,,,36896.0,4.0,100000.0,4.0,200000.0,4.0,,
2240.0,1995.0,4.0,7.0,22.0,6.0,56.8,4.0,1.0,21.0,7.4,SAMOA,,SAMOA ISLANDS,-15.199000000000002,-173.52900000000002,81.0,0.09,,-1.7,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2241.0,1995.0,4.0,21.0,0.0,34.0,46.0,4.0,1.0,21.0,7.2,PHILIPPINES,,SAMAR ISLAND,12.059,125.58,84.0,0.2,,-3.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2242.0,1995.0,4.0,21.0,5.0,17.0,1.3,4.0,1.0,23.0,6.8,PHILIPPINES,,SAMAR ISLAND,12.047,125.92,84.0,0.2,,-2.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2245.0,1995.0,5.0,14.0,11.0,33.0,21.1,4.0,3.0,13.0,6.9,INDONESIA,,TIMOR SEA,-8.452,125.049,60.0,4.0,,2.0,1.5,,11.0,1.0,19.0,1.0,,,,1.0,,2.0,,,11.0,1.0,,,19.0,1.0,,1.0,,2.0,,
2246.0,1995.0,5.0,16.0,20.0,12.0,44.2,4.0,1.0,20.0,7.7,NEW CALEDONIA,,LOYALTY ISLANDS,-23.00800000000001,169.9,82.0,0.5,,-1.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2247.0,1995.0,5.0,27.0,13.0,3.0,52.6,4.0,1.0,11.0,7.1,RUSSIA,,SAKHALIN ISLAND,52.629,142.827,86.0,0.1,,-2.3,-2.0,,,,,,,,,,,,,,1989.0,4.0,,,750.0,3.0,300.0,4.0,,,,
2248.0,1995.0,6.0,15.0,0.0,15.0,48.7,4.0,3.0,14.0,6.5,GREECE,,GULF OF CORINTH: AIYION,38.401,22.283,50.0,1.0,,-1.0,3.0,,,,,,,,,,,,,,26.0,1.0,,,60.0,2.0,660.0,4.0,,,,
2249.0,1995.0,7.0,30.0,5.0,11.0,23.6,4.0,1.0,46.0,8.0,CHILE,,NORTHERN CHILE,-23.34,-70.294,89.0,3.0,,1.6,1.5,,,,,,,,0.131,1.0,,3.0,,,3.0,1.0,,,58.0,2.0,1.791,2.0,115.0,3.0,,
2250.0,1995.0,8.0,16.0,10.0,27.0,28.6,4.0,1.0,30.0,7.7,PAPUA NEW GUINEA,,SOLOMON SEA,-5.799,154.178,82.0,0.6,,-1.0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2251.0,1995.0,9.0,14.0,14.0,4.0,31.4,3.0,1.0,23.0,7.4,MEXICO,,S. MEXICO,16.779,-98.597,88.0,0.4,,-1.3,-1.0,,,,,,,,,,,,,,3.0,1.0,,,100.0,2.0,,2.0,,,,
2252.0,1995.0,10.0,9.0,15.0,35.0,53.9,4.0,1.0,33.0,8.0,MEXICO,,S. MEXICO,19.055,-104.205,88.0,11.0,,2.3,2.5,,1.0,1.0,,,,,,1.0,,1.0,,,50.0,1.0,,,200.0,3.0,,2.0,,2.0,,
2253.0,1995.0,10.0,18.0,10.0,37.0,26.3,4.0,1.0,28.0,7.1,JAPAN,,RYUKYU ISLANDS,27.929,130.175,85.0,2.59,,0.8,1.5,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,
2254.0,1995.0,10.0,19.0,2.0,41.0,36.1,4.0,3.0,20.0,6.8,JAPAN,,RYUKYU ISLANDS,28.094,130.148,85.0,1.5,,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2255.0,1995.0,11.0,1.0,0.0,35.0,32.7,4.0,1.0,20.0,6.7,CHILE,,NORTHERN CHILE,-28.906,-71.417,89.0,0.1,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2256.0,1995.0,11.0,22.0,4.0,15.0,11.9,3.0,1.0,10.0,7.2,EGYPT,,EGYPT,28.826,34.799,30.0,0.1,,,,,,,,,,,,,,,,,12.0,1.0,,,,2.0,,2.0,,,,
2257.0,1995.0,12.0,3.0,18.0,1.0,8.9,4.0,1.0,33.0,7.9,RUSSIA,,S. KURIL ISLANDS,44.663,149.3,86.0,1.1,,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2259.0,1996.0,1.0,1.0,8.0,5.0,10.8,4.0,1.0,24.0,7.9,INDONESIA,,SULAWESI,0.7290000000000001,119.931,83.0,3.43,,2.3,1.8,,9.0,1.0,63.0,2.0,,,1.2,2.0,400.0,3.0,,,9.0,1.0,,,63.0,2.0,1.2,2.0,400.0,3.0,,
2258.0,1996.0,1.0,1.0,,,,4.0,8.0,,,GREECE,,W. CORINTH GULF,38.367,22.083,50.0,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2392.0,1996.0,1.0,2.0,15.0,40.0,,4.0,6.0,,,RUSSIA,,"KARYMSKOYE, KAMCHATKA, RUSSIA",54.05,159.43,86.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260.0,1996.0,2.0,17.0,5.0,59.0,30.5,4.0,1.0,33.0,8.2,INDONESIA,,IRIAN JAYA,-0.8909999999999999,136.952,83.0,7.7,,2.9,1.8,,110.0,3.0,100.0,2.0,,,4.2,2.0,,4.0,,,164.0,3.0,,,432.0,2.0,4.2,2.0,5043.0,4.0,,
2261.0,1996.0,2.0,21.0,12.0,51.0,1.3,4.0,1.0,10.0,7.5,PERU,,N. PERU,-9.593,-79.587,89.0,5.1,,2.3,1.9,,12.0,1.0,57.0,2.0,,,,1.0,15.0,1.0,22.0,1.0,12.0,1.0,,,57.0,2.0,,1.0,15.0,1.0,22.0,1.0
2262.0,1996.0,2.0,25.0,3.0,8.0,15.8,4.0,1.0,21.0,7.1,MEXICO,,MEXICO,15.978,-98.07,88.0,0.1,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
5242.0,1996.0,4.0,24.0,8.0,0.0,,0.0,0.0,,,SWITZERLAND,,LAKE BRIENZ,46.73,7.97,50.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263.0,1996.0,6.0,10.0,4.0,3.0,35.4,4.0,1.0,33.0,7.9,USA,AK,"ANDREANOF ISLANDS, AK",51.56399999999999,-177.632,87.0,0.51,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2264.0,1996.0,6.0,10.0,15.0,24.0,56.0,4.0,1.0,24.0,7.3,USA,AK,"ANDREANOF ISLANDS, AK",51.478,-176.847,87.0,0.18,,-3.3,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2265.0,1996.0,9.0,4.0,18.0,16.0,1.9,4.0,1.0,33.0,5.7,JAPAN,,HONSHU ISLAND,31.555,139.931,85.0,0.3,,-2.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2266.0,1996.0,9.0,5.0,8.0,14.0,14.4,4.0,1.0,10.0,6.9,CHILE,,EASTER ISLAND REGION,-22.118,-113.436,89.0,0.09,,-3.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,
5641.0,1996.0,9.0,5.0,23.0,42.0,6.0,4.0,1.0,20.0,6.8,TAIWAN,,TAIWAN REGION,21.898000000000003,121.498,84.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267.0,1996.0,10.0,18.0,10.0,50.0,20.8,4.0,1.0,10.0,6.6,JAPAN,,KYUSHU ISLAND,30.568,131.093,85.0,0.2,,-2.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2268.0,1996.0,10.0,19.0,14.0,44.0,40.7,4.0,1.0,22.0,6.7,JAPAN,,KYUSHU ISLAND,31.885,131.468,85.0,0.55,,0.1,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2269.0,1996.0,11.0,12.0,16.0,59.0,44.0,4.0,1.0,33.0,7.7,PERU,,S. PERU,-14.993,-75.675,89.0,0.4,,-1.7,-1.0,,,,,,,,,,,,,,14.0,1.0,,,560.0,3.0,,4.0,,,4000.0,4.0
2270.0,1996.0,12.0,2.0,22.0,17.0,59.2,4.0,1.0,49.0,6.7,JAPAN,,SEA OF JAPAN,31.789,131.314,85.0,0.2,,-2.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
5416.0,1997.0,4.0,10.0,,,,1.0,0.0,,,HONDURAS,,GULF OF FONSECA,13.1,-87.6,88.0,15.0,,,,,,,,,,,0.3,1.0,,,,,,,,,,,0.3,1.0,,,,
2273.0,1997.0,4.0,21.0,12.0,2.0,26.4,4.0,1.0,33.0,7.7,SOLOMON ISLANDS,,SANTA CRUZ IS. VANUATU,-12.584,166.676,82.0,3.0,,-2.3,-2.0,,,,,,,,,1.0,7.0,1.0,,,,,,,,,,1.0,7.0,1.0,,
3034.0,1997.0,9.0,30.0,6.0,27.0,24.7,4.0,1.0,10.0,6.2,JAPAN,,S. OF HONSHU ISLAND,31.959,141.878,85.0,0.03,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2275.0,1997.0,10.0,14.0,9.0,53.0,18.1,4.0,1.0,167.0,7.7,TONGA,,TONGA ISLANDS,-22.1,-176.77,81.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277.0,1997.0,12.0,5.0,11.0,26.0,54.6,4.0,1.0,33.0,7.8,RUSSIA,,KAMCHATKA,54.841,162.035,86.0,8.0,,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2278.0,1997.0,12.0,14.0,3.0,30.0,,3.0,8.0,,,RUSSIA,,KAMCHATKA,54.841,162.035,86.0,8.0,,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2279.0,1997.0,12.0,26.0,8.0,,,4.0,7.0,,,MONTSERRAT,,WHITE RIVER VALLEY,16.72,-62.18,74.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4247.0,1998.0,3.0,19.0,18.0,30.0,,4.0,8.0,,,NORWAY,,WESTERN NORWAY,61.183,5.267,73.0,6.0,,,4.0,,,,,,,,,2.0,,,,2.0,,,,,,,,2.0,,,,2.0
2587.0,1998.0,3.0,25.0,3.0,12.0,25.0,3.0,1.0,10.0,8.1,ANTARCTICA,,BALLENY ISLANDS,-62.877,149.52700000000004,81.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280.0,1998.0,5.0,3.0,23.0,30.0,21.9,4.0,1.0,33.0,7.5,TAIWAN,,TAIWAN:  SOUTHEAST OF,22.306,125.308,84.0,0.13,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2281.0,1998.0,7.0,17.0,8.0,49.0,16.1,4.0,3.0,25.0,7.0,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,-2.943,142.582,82.0,15.03,,,,,1636.0,4.0,1000.0,3.0,,,,3.0,,3.0,,,1636.0,4.0,,,1000.0,3.0,,3.0,,3.0,,
2588.0,1998.0,11.0,29.0,14.0,10.0,31.9,2.0,1.0,33.0,7.7,INDONESIA,,"TALIABU ISLAND,",-2.071,124.891,83.0,2.75,,,,,,,,,,,,,,,,,41.0,1.0,,,107.0,3.0,200.0,4.0,1000.0,3.0,,
2880.0,1999.0,1.0,20.0,,,,4.0,6.0,,,MONTSERRAT,,SOUFRIERE HILLS VOLCANO,16.722,-62.18,74.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326.0,1999.0,8.0,17.0,0.0,1.0,39.1,4.0,1.0,13.0,7.6,TURKEY,,"KOCAELI, TURKEY",40.76,29.97,50.0,2.52,,,,,155.0,3.0,,,,,,2.0,,,,,17118.0,4.0,,,50000.0,4.0,20000.0,4.0,,,50000.0,4.0
3229.0,1999.0,9.0,13.0,,,,4.0,8.0,,,FRENCH POLYNESIA,,FATU HIVA,-10.52,-138.67,81.0,8.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
2339.0,1999.0,11.0,26.0,13.0,21.0,15.5,4.0,1.0,33.0,7.5,VANUATU,,VANUATU ISLANDS,-16.423,168.21400000000003,82.0,6.6,,,,0.0,5.0,1.0,,,,,,3.0,,3.0,,,10.0,1.0,,,100.0,2.0,,3.0,,3.0,,
2350.0,2000.0,1.0,26.0,,,,-1.0,9.0,0.0,,PHILIPPINES,,"TAWI-TAWI, PHILIPPINES",5.1,120.15,84.0,20.0,,,,,,,,3.0,,,,3.0,300.0,3.0,,,,,,,,3.0,,3.0,300.0,3.0,,
2922.0,2000.0,4.0,5.0,4.0,36.0,59.8,2.0,1.0,38.0,5.5,GREECE,,CRETE,34.22,25.69,50.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338.0,2000.0,5.0,4.0,4.0,21.0,16.2,4.0,1.0,26.0,7.6,INDONESIA,,SULAWESI,-1.105,123.573,83.0,6.0,,,,,,,,,,,,3.0,,,,,46.0,1.0,,,264.0,3.0,30.0,4.0,10000.0,4.0,,
2341.0,2000.0,6.0,18.0,14.0,44.0,13.3,4.0,1.0,10.0,7.9,AUSTRALIA,,SOUTH INDIAN OCEAN,-13.802,97.453,60.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340.0,2000.0,7.0,1.0,7.0,1.0,55.5,4.0,1.0,10.0,6.1,JAPAN,,"KOZU-SHIMA ISLAND, HONSHU",34.221,139.131,85.0,0.07,,,,,,,,,,,,,,,,,1.0,1.0,,,,3.0,,1.0,,,,
3508.0,2000.0,7.0,15.0,1.0,30.0,30.5,4.0,1.0,10.0,6.1,JAPAN,,HONSHU: S COAST,34.319,139.26,85.0,0.07,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,1.0,,,20.0,1.0
3509.0,2000.0,7.0,30.0,12.0,25.0,45.5,4.0,1.0,10.0,6.5,JAPAN,,HONSHU: S COAST,33.901,139.376,85.0,0.14,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,
